batch_id,date,product,region,units_checked,defect,adulteration_fail,hygiene_fail,supplier_name,delivery_hours,cold_chain_breach,fat_percentage,snf_percentage,batch_temp,test_lab_name
BTCH012221,2024-02-29,Curd,Pune,129,0,1.7,1.93,Green Valley,20.6,No,3.85,8.58,3.8,NABL Lab C
BTCH012222,2024-12-25,Paneer,Mumbai,120,4,1.58,1.14,Creamy Way,23.2,Yes,4.31,8.37,6.5,NABL Lab A
BTCH012223,2024-11-11,Lassi,Delhi,134,4,2.01,1.9,Creamy Way,7.6,Yes,3.59,8.57,5.6,NABL Lab C
BTCH012224,2024-11-28,Milk,Pune,147,3,1.06,0.44,Green Valley,16.9,No,3.88,9.24,3.1,NABL Lab B
BTCH012225,2024-07-04,Curd,Mumbai,127,0,2.49,0.96,Farm Roots,16.1,Yes,3.35,8.63,6.6,NABL Lab C
BTCH012226,2024-03-23,Paneer,Bangalore,89,0,1.83,1.18,Dairy Fresh,9.3,No,3.55,9.43,5.5,NABL Lab A
BTCH012227,2024-07-07,Paneer,Pune,124,3,2.63,0.34,Green Valley,13.1,Yes,3.93,9.09,5.8,NABL Lab C
BTCH012228,2024-03-08,Paneer,Pune,127,3,1.0,1.85,Green Valley,17.2,Yes,4.38,8.48,6.0,NABL Lab B
BTCH012229,2024-12-18,Paneer,Pune,119,5,2.44,0.02,Creamy Way,21.6,No,3.79,8.87,4.1,NABL Lab A
BTCH012230,2024-02-06,Ghee,Mumbai,133,2,0.43,1.28,Farm Roots,21.5,Yes,4.22,8.88,4.4,NABL Lab A
BTCH012231,2024-11-17,Ghee,Mumbai,83,3,0.17,1.07,Farm Roots,6.9,No,3.26,9.12,4.8,NABL Lab A
BTCH012232,2024-08-29,Curd,Chennai,112,2,2.96,0.57,Creamy Way,4.1,Yes,3.66,8.88,4.1,NABL Lab A
BTCH012233,2024-08-09,Paneer,Delhi,125,4,2.98,0.3,Dairy Fresh,8.4,Yes,4.49,9.26,4.6,NABL Lab B
BTCH012234,2024-05-23,Milk,Pune,133,2,0.88,1.58,Dairy Fresh,19.6,Yes,4.01,9.26,4.7,NABL Lab A
BTCH012235,2024-02-29,Milk,Chennai,117,1,0.3,0.02,Green Valley,22.0,No,3.57,9.1,6.5,NABL Lab B
BTCH012236,2024-02-26,Ghee,Delhi,105,1,0.65,1.11,Farm Roots,20.6,No,3.21,8.2,6.1,NABL Lab C
BTCH012237,2024-07-04,Curd,Mumbai,112,3,2.74,0.75,Green Valley,23.3,No,3.29,9.43,3.9,NABL Lab A
BTCH012238,2024-01-07,Lassi,Pune,139,2,0.79,0.52,Milko Pure,15.6,No,4.07,9.26,3.9,NABL Lab C
BTCH012239,2024-03-19,Ghee,Chennai,110,3,2.08,1.55,Creamy Way,12.8,No,4.33,8.92,3.6,NABL Lab B
BTCH012240,2024-02-08,Lassi,Mumbai,119,3,1.07,1.82,Farm Roots,10.0,No,4.0,9.42,4.1,NABL Lab B
BTCH012241,2024-07-15,Curd,Delhi,111,2,2.65,0.92,Dairy Fresh,8.6,No,4.06,9.3,5.6,NABL Lab A
BTCH012242,2024-05-03,Curd,Chennai,92,2,0.67,1.48,Dairy Fresh,11.5,Yes,4.39,8.94,4.0,NABL Lab C
BTCH012243,2024-08-19,Lassi,Delhi,111,2,0.74,0.92,Farm Roots,19.9,No,4.12,9.44,5.3,NABL Lab A
BTCH012244,2024-01-15,Ghee,Pune,91,4,0.85,1.93,Farm Roots,14.9,Yes,3.56,9.31,3.3,NABL Lab B
BTCH012245,2024-02-15,Lassi,Chennai,100,3,1.08,1.48,Creamy Way,14.6,No,3.37,9.0,6.7,NABL Lab C
BTCH012246,2024-12-09,Paneer,Mumbai,149,4,2.52,0.57,Milko Pure,17.4,No,3.42,8.93,3.8,NABL Lab B
BTCH012247,2024-05-27,Ghee,Mumbai,134,4,0.15,1.96,Milko Pure,17.5,Yes,4.08,9.21,5.2,NABL Lab C
BTCH012248,2024-01-15,Paneer,Pune,103,4,2.37,1.26,Milko Pure,12.4,No,4.14,8.87,6.0,NABL Lab A
BTCH012249,2024-01-18,Lassi,Delhi,142,2,2.91,0.16,Green Valley,16.8,Yes,4.04,9.22,6.5,NABL Lab C
BTCH012250,2024-04-20,Ghee,Mumbai,87,1,1.55,0.99,Farm Roots,8.7,Yes,4.26,8.68,5.1,NABL Lab A
BTCH012251,2024-04-07,Lassi,Bangalore,106,0,2.61,1.76,Dairy Fresh,15.0,Yes,3.55,8.54,5.1,NABL Lab A
BTCH012252,2024-05-22,Paneer,Bangalore,104,0,2.54,0.88,Green Valley,7.1,Yes,4.45,8.61,3.2,NABL Lab C
BTCH012253,2024-07-28,Ghee,Chennai,113,0,2.24,1.74,Dairy Fresh,17.8,No,3.52,9.08,3.7,NABL Lab B
BTCH012254,2024-01-01,Paneer,Chennai,142,5,1.91,0.98,Creamy Way,16.0,Yes,4.02,8.8,6.5,NABL Lab B
BTCH012255,2024-08-21,Paneer,Pune,119,4,0.5,0.99,Milko Pure,21.8,No,3.75,8.72,3.2,NABL Lab A
BTCH012256,2024-04-19,Paneer,Delhi,127,0,0.72,1.95,Farm Roots,14.4,Yes,3.79,9.12,5.4,NABL Lab C
BTCH012257,2024-03-30,Paneer,Pune,119,4,1.67,1.55,Dairy Fresh,5.4,Yes,3.77,9.16,5.8,NABL Lab B
BTCH012258,2024-04-06,Lassi,Chennai,114,5,1.09,0.97,Creamy Way,11.9,No,4.5,8.54,5.9,NABL Lab C
BTCH012259,2024-11-26,Ghee,Bangalore,127,4,1.01,0.31,Farm Roots,8.8,No,3.24,9.13,3.4,NABL Lab B
BTCH012260,2024-07-28,Ghee,Pune,121,0,0.52,0.91,Creamy Way,24.0,Yes,4.2,8.83,5.3,NABL Lab C
BTCH012261,2024-04-09,Ghee,Delhi,96,3,0.41,1.55,Farm Roots,7.2,No,3.32,8.25,5.9,NABL Lab B
BTCH012262,2024-09-12,Lassi,Chennai,142,3,0.64,1.14,Milko Pure,16.9,Yes,4.41,8.4,4.2,NABL Lab A
BTCH012263,2024-08-01,Paneer,Chennai,134,5,1.1,1.88,Green Valley,7.9,Yes,3.99,8.68,6.5,NABL Lab A
BTCH012264,2024-06-27,Ghee,Delhi,135,0,2.24,1.86,Dairy Fresh,11.6,No,4.16,8.81,4.3,NABL Lab A
BTCH012265,2024-01-20,Milk,Pune,116,5,1.67,1.14,Dairy Fresh,8.1,No,3.28,9.37,6.8,NABL Lab A
BTCH012266,2024-05-26,Curd,Mumbai,87,4,2.87,0.56,Creamy Way,17.3,Yes,3.63,8.47,4.8,NABL Lab C
BTCH012267,2024-03-18,Curd,Pune,119,1,2.64,0.11,Dairy Fresh,15.9,Yes,4.14,8.41,4.6,NABL Lab A
BTCH012268,2024-02-21,Lassi,Mumbai,118,5,1.83,0.36,Dairy Fresh,16.6,Yes,3.49,9.27,4.3,NABL Lab B
BTCH012269,2024-10-21,Milk,Chennai,133,1,2.87,1.16,Milko Pure,5.2,No,4.31,8.5,4.1,NABL Lab B
BTCH012270,2024-12-27,Milk,Bangalore,116,5,0.75,0.49,Farm Roots,20.8,Yes,3.82,8.22,4.5,NABL Lab C
BTCH012271,2024-05-02,Ghee,Mumbai,87,0,2.69,1.19,Creamy Way,22.2,Yes,4.23,9.14,3.8,NABL Lab A
BTCH012272,2024-01-17,Lassi,Pune,109,4,2.43,0.94,Green Valley,6.3,No,4.25,8.69,5.9,NABL Lab B
BTCH012273,2024-08-26,Lassi,Chennai,105,0,1.1,1.8,Green Valley,5.4,Yes,3.81,8.25,4.6,NABL Lab A
BTCH012274,2024-09-12,Paneer,Bangalore,121,3,2.87,2.0,Milko Pure,20.6,Yes,4.02,9.49,4.7,NABL Lab C
BTCH012275,2024-02-28,Paneer,Chennai,101,2,0.75,1.9,Farm Roots,9.9,No,3.26,9.43,6.4,NABL Lab B
BTCH012276,2024-04-18,Paneer,Delhi,86,2,1.67,0.94,Milko Pure,12.5,Yes,3.39,9.09,4.7,NABL Lab A
BTCH012277,2024-09-13,Curd,Mumbai,119,5,2.85,0.81,Creamy Way,22.3,Yes,3.77,8.44,5.6,NABL Lab C
BTCH012278,2024-10-21,Paneer,Delhi,99,1,2.54,1.62,Milko Pure,4.7,No,3.22,9.48,4.5,NABL Lab A
BTCH012279,2024-12-18,Milk,Pune,100,4,2.11,1.91,Dairy Fresh,20.5,Yes,4.16,8.7,5.5,NABL Lab C
BTCH012280,2024-02-04,Paneer,Chennai,126,5,0.91,0.06,Milko Pure,5.4,Yes,3.26,9.21,4.3,NABL Lab A
BTCH012281,2024-01-02,Ghee,Mumbai,134,4,1.29,1.77,Dairy Fresh,16.3,Yes,3.84,8.5,4.8,NABL Lab C
BTCH012282,2024-05-08,Milk,Mumbai,117,5,2.8,1.0,Dairy Fresh,15.8,Yes,3.3,8.53,4.1,NABL Lab A
BTCH012283,2024-08-31,Paneer,Mumbai,140,2,0.86,0.58,Milko Pure,4.8,No,4.13,9.32,4.7,NABL Lab C
BTCH012284,2024-06-11,Curd,Mumbai,91,4,1.8,0.06,Dairy Fresh,12.3,No,4.11,9.34,3.3,NABL Lab B
BTCH012285,2024-04-19,Ghee,Pune,103,5,0.81,1.3,Green Valley,19.9,Yes,4.31,8.73,4.2,NABL Lab A
BTCH012286,2024-08-20,Ghee,Bangalore,129,5,2.51,0.86,Green Valley,23.7,No,4.39,8.61,3.3,NABL Lab B
BTCH012287,2024-11-05,Paneer,Pune,106,4,1.73,0.34,Dairy Fresh,7.6,Yes,4.41,8.84,4.8,NABL Lab C
BTCH012288,2024-04-04,Paneer,Mumbai,96,3,2.24,0.43,Dairy Fresh,12.5,Yes,4.08,8.99,5.8,NABL Lab C
BTCH012289,2024-05-31,Curd,Bangalore,150,1,2.27,0.59,Dairy Fresh,15.0,Yes,3.33,8.89,3.5,NABL Lab B
BTCH012290,2024-09-03,Lassi,Chennai,138,1,0.83,1.21,Dairy Fresh,22.7,No,4.09,8.79,3.7,NABL Lab C
BTCH012291,2024-05-25,Curd,Bangalore,98,0,0.87,1.71,Milko Pure,13.8,No,3.9,8.87,3.1,NABL Lab B
BTCH012292,2024-07-28,Ghee,Delhi,116,2,0.11,0.87,Creamy Way,11.5,Yes,3.77,8.61,5.9,NABL Lab A
BTCH012293,2024-11-03,Paneer,Delhi,104,0,1.04,0.88,Farm Roots,8.3,Yes,3.34,8.23,6.1,NABL Lab B
BTCH012294,2024-09-22,Curd,Delhi,147,2,2.79,0.23,Green Valley,13.2,No,4.41,8.96,6.1,NABL Lab C
BTCH012295,2024-04-04,Lassi,Mumbai,136,3,1.1,0.24,Dairy Fresh,18.4,Yes,3.37,9.47,6.4,NABL Lab B
BTCH012296,2024-02-21,Lassi,Delhi,88,3,0.97,1.55,Green Valley,7.6,No,4.44,9.42,6.0,NABL Lab C
BTCH012297,2024-10-13,Ghee,Bangalore,143,0,2.13,1.03,Farm Roots,20.0,No,4.36,9.27,3.7,NABL Lab C
BTCH012298,2024-04-04,Ghee,Delhi,114,2,1.02,0.65,Farm Roots,16.0,No,3.36,9.04,6.6,NABL Lab A
BTCH012299,2024-11-03,Lassi,Mumbai,117,5,2.81,0.83,Green Valley,5.2,Yes,3.21,8.99,3.4,NABL Lab C
BTCH012300,2024-08-10,Milk,Bangalore,131,4,1.3,0.4,Farm Roots,19.8,No,4.37,8.59,4.6,NABL Lab A
BTCH012301,2024-08-13,Curd,Chennai,144,0,0.39,1.16,Green Valley,22.5,No,4.27,8.57,5.6,NABL Lab C
BTCH012302,2024-04-24,Lassi,Mumbai,136,4,0.99,1.99,Milko Pure,19.0,Yes,3.26,8.62,6.5,NABL Lab A
BTCH012303,2024-01-07,Curd,Mumbai,144,5,0.13,1.64,Dairy Fresh,4.3,Yes,3.49,9.43,3.2,NABL Lab C
BTCH012304,2024-03-25,Ghee,Chennai,124,2,2.81,1.45,Green Valley,13.7,Yes,4.25,8.67,5.7,NABL Lab C
BTCH012305,2024-10-21,Ghee,Delhi,146,1,2.24,1.42,Dairy Fresh,21.5,No,4.21,8.4,5.1,NABL Lab A
BTCH012306,2024-08-07,Lassi,Bangalore,150,3,2.02,0.83,Farm Roots,17.5,No,3.81,8.9,3.5,NABL Lab A
BTCH012307,2024-03-26,Milk,Pune,95,3,2.87,1.41,Dairy Fresh,21.9,Yes,4.14,9.27,4.7,NABL Lab C
BTCH012308,2024-12-09,Milk,Bangalore,124,0,0.52,1.81,Farm Roots,12.3,No,4.27,8.87,4.0,NABL Lab B
BTCH012309,2024-02-24,Curd,Delhi,108,0,2.96,0.52,Green Valley,6.1,No,3.5,8.91,4.7,NABL Lab B
BTCH012310,2024-07-19,Curd,Bangalore,130,2,1.19,0.13,Creamy Way,5.4,Yes,4.12,8.3,3.8,NABL Lab B
BTCH012311,2024-03-14,Curd,Delhi,138,1,1.76,0.39,Green Valley,20.8,Yes,3.78,9.38,6.1,NABL Lab C
BTCH012312,2024-05-28,Ghee,Mumbai,150,4,1.44,0.64,Green Valley,4.4,Yes,4.12,9.01,4.3,NABL Lab C
BTCH012313,2024-09-04,Milk,Bangalore,130,0,2.49,0.01,Milko Pure,15.3,No,4.11,8.31,3.1,NABL Lab C
BTCH012314,2024-09-12,Curd,Mumbai,107,4,0.59,0.7,Creamy Way,15.6,Yes,3.38,9.08,6.3,NABL Lab B
BTCH012315,2024-06-26,Ghee,Delhi,126,2,2.85,1.65,Dairy Fresh,5.9,Yes,3.73,8.21,3.6,NABL Lab B
BTCH012316,2024-03-25,Curd,Mumbai,128,0,1.4,1.33,Creamy Way,13.1,Yes,4.3,8.99,6.7,NABL Lab B
BTCH012317,2024-06-20,Curd,Mumbai,93,5,0.92,1.09,Creamy Way,8.0,Yes,4.33,8.27,6.8,NABL Lab B
BTCH012318,2024-04-22,Lassi,Chennai,117,1,2.24,0.27,Creamy Way,9.2,No,3.25,8.4,6.5,NABL Lab B
BTCH012319,2024-09-15,Ghee,Chennai,103,5,0.43,0.94,Farm Roots,16.2,Yes,3.23,9.18,6.5,NABL Lab A
BTCH012320,2024-02-15,Lassi,Pune,138,5,1.29,0.74,Creamy Way,9.3,Yes,3.79,9.13,5.5,NABL Lab B
BTCH012321,2024-02-20,Paneer,Pune,143,4,1.37,1.58,Milko Pure,16.3,No,3.78,8.68,5.1,NABL Lab B
BTCH012322,2024-02-13,Curd,Chennai,118,2,1.38,1.18,Dairy Fresh,6.2,No,3.57,8.22,4.5,NABL Lab A
BTCH012323,2024-08-24,Paneer,Mumbai,92,5,1.61,1.82,Green Valley,23.5,No,4.23,8.78,4.5,NABL Lab B
BTCH012324,2024-03-27,Ghee,Pune,85,0,2.16,1.55,Milko Pure,12.8,No,4.44,9.11,6.1,NABL Lab A
BTCH012325,2024-02-27,Lassi,Mumbai,130,2,2.71,0.39,Creamy Way,11.1,No,4.43,8.3,6.3,NABL Lab A
BTCH012326,2024-10-26,Paneer,Delhi,86,2,2.96,0.22,Farm Roots,4.7,No,3.22,9.06,6.2,NABL Lab A
BTCH012327,2024-11-30,Curd,Chennai,140,4,2.81,1.98,Milko Pure,16.4,No,3.96,8.89,6.4,NABL Lab A
BTCH012328,2024-09-23,Curd,Bangalore,118,3,2.94,0.42,Dairy Fresh,12.5,Yes,4.4,9.37,5.5,NABL Lab C
BTCH012329,2024-01-28,Paneer,Mumbai,104,4,1.65,0.07,Dairy Fresh,20.0,Yes,4.2,8.48,6.2,NABL Lab A
BTCH012330,2024-08-12,Curd,Delhi,149,1,0.83,0.78,Milko Pure,22.1,Yes,3.65,8.87,3.3,NABL Lab A
BTCH012331,2024-09-10,Curd,Delhi,114,2,1.63,1.66,Creamy Way,13.3,No,3.88,9.12,5.4,NABL Lab B
BTCH012332,2024-08-18,Paneer,Pune,107,4,1.96,1.04,Dairy Fresh,8.8,Yes,3.6,8.85,5.5,NABL Lab B
BTCH012333,2024-02-03,Lassi,Mumbai,140,3,0.11,0.43,Milko Pure,20.0,No,4.37,8.38,3.5,NABL Lab B
BTCH012334,2024-05-21,Curd,Chennai,86,3,0.55,1.42,Farm Roots,8.1,No,4.16,8.2,5.8,NABL Lab B
BTCH012335,2024-11-27,Paneer,Mumbai,143,1,1.78,1.65,Milko Pure,19.4,No,3.38,8.59,3.8,NABL Lab B
BTCH012336,2024-03-22,Curd,Bangalore,84,3,0.86,1.5,Green Valley,15.2,No,4.16,8.32,3.5,NABL Lab C
BTCH012337,2024-11-02,Milk,Pune,105,3,2.22,0.69,Milko Pure,19.2,No,3.38,9.14,5.7,NABL Lab A
BTCH012338,2024-03-23,Milk,Chennai,110,5,1.71,0.94,Farm Roots,19.6,Yes,4.5,9.16,3.5,NABL Lab C
BTCH012339,2024-05-06,Lassi,Delhi,114,2,2.34,1.34,Green Valley,11.9,Yes,3.98,8.34,5.8,NABL Lab B
BTCH012340,2024-04-20,Paneer,Bangalore,150,2,0.91,1.91,Green Valley,11.8,No,4.3,8.64,4.0,NABL Lab B
BTCH012341,2024-05-26,Lassi,Mumbai,121,3,0.33,0.96,Dairy Fresh,11.2,Yes,3.74,8.98,6.9,NABL Lab B
BTCH012342,2024-08-30,Paneer,Bangalore,121,4,0.57,1.54,Farm Roots,5.7,No,4.46,9.21,5.9,NABL Lab B
BTCH012343,2024-10-15,Lassi,Delhi,117,2,2.97,0.1,Creamy Way,11.4,No,4.11,8.63,6.8,NABL Lab B
BTCH012344,2024-01-18,Curd,Mumbai,117,5,1.5,1.7,Farm Roots,12.7,No,3.39,8.29,3.3,NABL Lab B
BTCH012345,2024-03-13,Curd,Mumbai,111,0,2.56,0.45,Creamy Way,8.8,No,3.57,9.34,3.9,NABL Lab C
BTCH012346,2024-01-21,Paneer,Pune,144,1,0.38,1.71,Green Valley,5.1,No,3.44,9.2,4.3,NABL Lab C
BTCH012347,2024-06-07,Curd,Delhi,118,4,1.24,1.27,Dairy Fresh,9.5,No,3.72,8.65,6.1,NABL Lab B
BTCH012348,2024-05-01,Lassi,Chennai,123,1,1.57,1.26,Dairy Fresh,17.4,Yes,4.49,9.01,3.4,NABL Lab C
BTCH012349,2024-01-19,Ghee,Chennai,145,3,1.11,0.92,Green Valley,23.9,Yes,4.28,8.72,4.3,NABL Lab B
BTCH012350,2024-01-19,Curd,Chennai,125,0,2.18,1.66,Farm Roots,23.4,No,4.12,8.25,6.5,NABL Lab B
BTCH012351,2024-09-30,Paneer,Chennai,130,4,0.16,1.21,Creamy Way,10.0,Yes,3.83,9.49,3.6,NABL Lab C
BTCH012352,2024-01-28,Milk,Chennai,145,1,0.54,0.05,Dairy Fresh,8.2,No,4.28,8.8,7.0,NABL Lab B
BTCH012353,2024-09-29,Ghee,Pune,85,5,1.86,1.58,Milko Pure,23.3,No,4.22,9.47,4.8,NABL Lab B
BTCH012354,2024-09-06,Lassi,Delhi,139,0,2.16,0.12,Dairy Fresh,14.6,Yes,3.59,8.52,5.4,NABL Lab A
BTCH012355,2024-08-24,Milk,Pune,117,0,1.52,1.6,Green Valley,12.6,Yes,3.73,8.4,5.1,NABL Lab B
BTCH012356,2024-07-10,Curd,Pune,95,5,1.32,0.03,Milko Pure,19.9,No,3.45,8.57,4.6,NABL Lab C
BTCH012357,2024-11-03,Ghee,Mumbai,89,0,1.41,1.59,Green Valley,21.8,Yes,3.82,9.45,4.5,NABL Lab B
BTCH012358,2024-10-15,Lassi,Delhi,108,4,2.02,1.94,Dairy Fresh,9.6,Yes,4.32,9.5,5.6,NABL Lab B
BTCH012359,2024-10-20,Ghee,Pune,112,2,0.06,0.6,Farm Roots,9.5,No,4.08,8.6,3.5,NABL Lab C
BTCH012360,2024-10-18,Curd,Delhi,99,0,1.42,1.71,Milko Pure,21.4,No,4.29,8.25,3.5,NABL Lab C
BTCH012361,2024-11-14,Lassi,Mumbai,142,1,2.39,0.46,Farm Roots,11.9,No,4.26,8.21,6.1,NABL Lab C
BTCH012362,2024-10-22,Curd,Pune,100,2,1.45,1.61,Dairy Fresh,13.9,No,3.69,9.4,4.2,NABL Lab C
BTCH012363,2024-04-18,Paneer,Bangalore,98,5,0.6,0.92,Farm Roots,10.2,No,3.81,9.39,4.6,NABL Lab A
BTCH012364,2024-02-23,Paneer,Delhi,106,3,0.79,1.8,Farm Roots,16.5,Yes,3.92,8.64,5.8,NABL Lab B
BTCH012365,2024-09-29,Curd,Pune,112,4,2.08,1.15,Milko Pure,11.8,Yes,3.36,9.06,3.1,NABL Lab C
BTCH012366,2024-04-02,Ghee,Pune,95,5,1.96,1.15,Farm Roots,9.0,No,3.96,9.03,5.9,NABL Lab C
BTCH012367,2024-02-06,Lassi,Mumbai,141,5,0.77,1.96,Dairy Fresh,23.6,Yes,4.14,9.12,4.3,NABL Lab A
BTCH012368,2024-07-23,Ghee,Chennai,91,5,1.07,0.87,Creamy Way,12.6,No,3.2,8.33,6.2,NABL Lab C
BTCH012369,2024-09-26,Curd,Pune,129,3,2.18,1.88,Creamy Way,16.1,Yes,4.49,8.72,6.3,NABL Lab A
BTCH012370,2024-07-01,Lassi,Chennai,102,5,0.92,0.2,Green Valley,23.3,No,3.36,9.2,6.8,NABL Lab C
BTCH012371,2024-06-29,Lassi,Mumbai,87,5,0.15,1.72,Milko Pure,12.8,No,3.59,8.91,3.1,NABL Lab A
BTCH012372,2024-01-09,Curd,Chennai,112,5,2.78,0.79,Farm Roots,21.5,No,3.35,8.86,6.7,NABL Lab A
BTCH012373,2024-10-10,Lassi,Chennai,101,0,2.75,0.26,Creamy Way,6.1,Yes,4.4,8.55,5.8,NABL Lab A
BTCH012374,2024-11-18,Milk,Mumbai,110,2,2.79,1.02,Farm Roots,16.0,Yes,4.29,8.63,4.5,NABL Lab C
BTCH012375,2024-01-22,Milk,Bangalore,129,4,0.41,1.52,Creamy Way,22.4,Yes,3.7,9.05,3.4,NABL Lab A
BTCH012376,2024-08-10,Paneer,Chennai,117,5,2.92,1.05,Green Valley,21.7,No,3.85,9.36,6.0,NABL Lab C
BTCH012377,2024-09-12,Paneer,Bangalore,114,4,1.47,0.93,Creamy Way,4.8,No,4.18,8.73,5.8,NABL Lab B
BTCH012378,2024-10-05,Curd,Bangalore,136,3,2.27,0.26,Farm Roots,11.9,No,4.27,8.64,5.4,NABL Lab C
BTCH012379,2024-09-29,Curd,Chennai,116,5,0.51,0.94,Green Valley,7.0,Yes,3.88,8.59,4.5,NABL Lab C
BTCH012380,2024-10-24,Paneer,Bangalore,105,2,1.74,0.06,Green Valley,7.4,Yes,3.75,8.75,6.8,NABL Lab A
BTCH012381,2024-12-18,Paneer,Bangalore,94,4,1.04,1.9,Dairy Fresh,11.5,Yes,4.2,8.7,6.0,NABL Lab A
BTCH012382,2024-10-31,Ghee,Mumbai,91,4,2.69,0.88,Green Valley,12.4,Yes,4.44,9.06,6.9,NABL Lab C
BTCH012383,2024-02-13,Paneer,Chennai,116,4,1.23,0.07,Creamy Way,10.1,Yes,4.3,9.42,4.4,NABL Lab B
BTCH012384,2024-02-03,Paneer,Bangalore,104,0,0.31,0.04,Green Valley,8.8,Yes,4.12,8.64,3.2,NABL Lab B
BTCH012385,2024-07-17,Ghee,Chennai,129,4,2.49,1.47,Farm Roots,19.0,Yes,4.0,8.57,4.2,NABL Lab A
BTCH012386,2024-03-31,Paneer,Bangalore,88,2,2.13,0.36,Creamy Way,19.3,No,4.27,8.26,6.8,NABL Lab B
BTCH012387,2024-03-13,Curd,Pune,136,5,2.02,1.06,Farm Roots,14.6,No,3.47,8.5,3.6,NABL Lab B
BTCH012388,2024-05-24,Milk,Bangalore,142,4,2.0,1.96,Milko Pure,12.5,No,3.32,8.34,6.8,NABL Lab A
BTCH012389,2024-12-15,Ghee,Bangalore,147,0,2.75,1.52,Dairy Fresh,13.4,No,3.75,8.34,4.0,NABL Lab C
BTCH012390,2024-12-10,Curd,Chennai,117,2,0.88,1.8,Creamy Way,14.3,Yes,4.18,8.57,3.1,NABL Lab A
BTCH012391,2024-11-17,Milk,Pune,122,5,1.12,1.21,Farm Roots,7.7,Yes,3.32,8.36,6.4,NABL Lab B
BTCH012392,2024-01-20,Ghee,Mumbai,119,1,2.15,1.43,Farm Roots,23.6,Yes,4.11,8.43,6.0,NABL Lab A
BTCH012393,2024-03-26,Paneer,Pune,148,4,1.6,0.41,Green Valley,22.5,Yes,3.59,9.29,4.5,NABL Lab B
BTCH012394,2024-08-20,Paneer,Chennai,134,4,1.69,1.23,Creamy Way,17.7,Yes,3.84,8.44,6.6,NABL Lab A
BTCH012395,2024-04-21,Milk,Chennai,147,0,2.92,0.39,Farm Roots,6.9,No,4.04,8.47,5.3,NABL Lab A
BTCH012396,2024-11-21,Paneer,Bangalore,128,2,0.76,1.8,Green Valley,22.3,Yes,4.42,8.61,4.6,NABL Lab C
BTCH012397,2024-05-16,Milk,Bangalore,89,3,0.46,0.86,Farm Roots,5.0,Yes,4.39,9.39,5.4,NABL Lab A
BTCH012398,2024-01-25,Ghee,Chennai,101,2,2.65,1.62,Green Valley,12.6,No,4.22,8.89,3.5,NABL Lab C
BTCH012399,2024-12-05,Paneer,Chennai,135,1,0.53,1.8,Milko Pure,13.3,Yes,4.35,9.48,5.3,NABL Lab B
BTCH012400,2024-06-12,Milk,Delhi,135,4,0.57,1.32,Farm Roots,18.0,No,3.57,8.2,3.4,NABL Lab B
BTCH012401,2024-03-05,Curd,Delhi,108,1,1.09,2.0,Dairy Fresh,9.1,Yes,3.23,8.75,3.6,NABL Lab C
BTCH012402,2024-12-03,Lassi,Delhi,139,0,0.76,1.74,Milko Pure,22.5,No,4.3,8.8,3.4,NABL Lab C
BTCH012403,2024-07-28,Curd,Mumbai,84,4,1.6,0.76,Milko Pure,11.3,No,3.76,8.23,5.9,NABL Lab C
BTCH012404,2024-04-19,Paneer,Delhi,128,3,2.18,1.32,Milko Pure,9.1,No,4.32,9.3,5.4,NABL Lab B
BTCH012405,2024-02-04,Lassi,Mumbai,94,0,1.38,0.79,Creamy Way,16.8,No,3.23,8.48,4.4,NABL Lab C
BTCH012406,2024-06-19,Milk,Delhi,114,5,0.94,1.36,Dairy Fresh,21.8,No,3.96,9.06,3.7,NABL Lab C
BTCH012407,2024-10-02,Curd,Mumbai,133,3,1.57,0.19,Creamy Way,10.2,No,3.66,8.67,6.4,NABL Lab B
BTCH012408,2024-06-23,Paneer,Mumbai,117,4,0.2,0.05,Milko Pure,13.7,No,3.76,9.48,3.9,NABL Lab A
BTCH012409,2024-07-08,Paneer,Pune,129,1,0.36,1.3,Farm Roots,12.0,No,4.19,8.63,5.5,NABL Lab B
BTCH012410,2024-10-25,Lassi,Bangalore,95,0,2.91,0.04,Green Valley,17.2,Yes,3.87,8.76,6.5,NABL Lab C
BTCH012411,2024-03-21,Paneer,Delhi,126,1,1.78,1.68,Green Valley,4.9,Yes,3.83,9.07,6.1,NABL Lab C
BTCH012412,2024-12-28,Lassi,Pune,109,4,1.29,0.19,Green Valley,24.0,No,4.37,9.06,4.7,NABL Lab A
BTCH012413,2024-08-24,Milk,Bangalore,87,1,0.22,0.75,Farm Roots,8.2,No,4.03,8.61,3.9,NABL Lab B
BTCH012414,2024-08-12,Milk,Delhi,116,2,1.96,0.23,Farm Roots,4.2,Yes,3.71,8.9,4.5,NABL Lab A
BTCH012415,2024-04-13,Ghee,Pune,94,1,1.27,1.06,Green Valley,12.3,No,4.05,9.2,4.6,NABL Lab B
BTCH012416,2024-02-22,Milk,Chennai,82,0,1.72,0.25,Dairy Fresh,20.4,No,4.15,9.48,5.3,NABL Lab A
BTCH012417,2024-09-22,Curd,Bangalore,121,2,2.72,0.04,Milko Pure,11.1,No,3.58,8.37,3.8,NABL Lab A
BTCH012418,2024-06-13,Ghee,Delhi,83,1,2.44,1.19,Creamy Way,7.9,No,3.38,8.34,3.1,NABL Lab A
