return_id,return_date,product,return_units,return_reason,reason_category,delivery_delay_hours,product_batch_id,resolved_by_team
RTN016456,2024-10-15,Curd,5,Taste Issue,Quality,7.4,BTCH007745,Logistics
RTN016457,2025-02-04,Lassi,2,Damaged Packaging,Packaging,8.7,BTCH033573,Logistics
RTN016458,2024-09-23,Paneer,2,Taste Issue,Quality,8.0,BTCH025882,Quality Control
RTN016459,2025-03-17,Paneer,4,Spoiled,Quality,4.7,BTCH065789,Customer Care
RTN016460,2024-10-14,Curd,6,Late Delivery,Delivery,2.7,BTCH086897,Quality Control
RTN016461,2025-03-26,Milk,2,Spoiled,Quality,8.3,BTCH060932,Quality Control
RTN016462,2025-07-21,Curd,10,Spoiled,Quality,1.5,BTCH084308,Customer Care
RTN016463,2025-04-28,Ghee,4,Damaged Packaging,Packaging,5.8,BTCH082177,Logistics
RTN016464,2024-11-11,Lassi,1,Damaged Packaging,Packaging,8.9,BTCH053638,Customer Care
RTN016465,2025-05-13,Curd,7,Damaged Packaging,Packaging,6.1,BTCH032717,Logistics
RTN016466,2024-09-03,Curd,2,Wrong Product,Operations,3.1,BTCH077700,Quality Control
RTN016467,2024-10-28,Lassi,8,Damaged Packaging,Packaging,1.8,BTCH085037,Logistics
RTN016468,2024-09-22,Milk,9,Taste Issue,Quality,4.6,BTCH020558,Logistics
RTN016469,2025-06-01,Lassi,9,Damaged Packaging,Packaging,5.2,BTCH073785,Quality Control
RTN016470,2024-09-25,Milk,7,Wrong Product,Operations,4.1,BTCH041850,Logistics
RTN016471,2025-05-06,Curd,9,Taste Issue,Quality,9.9,BTCH029273,Logistics
RTN016472,2025-07-16,Paneer,5,Wrong Product,Operations,5.5,BTCH056053,Quality Control
RTN016473,2025-01-07,Ghee,4,Spoiled,Quality,2.5,BTCH006949,Quality Control
RTN016474,2025-07-19,Milk,1,Taste Issue,Quality,3.7,BTCH049174,Customer Care
RTN016475,2024-09-21,Ghee,8,Late Delivery,Delivery,5.0,BTCH079193,Logistics
RTN016476,2025-03-20,Ghee,9,Wrong Product,Operations,3.9,BTCH094202,Logistics
RTN016477,2024-09-23,Lassi,9,Damaged Packaging,Packaging,2.7,BTCH040830,Logistics
RTN016478,2024-08-28,Curd,4,Late Delivery,Delivery,4.2,BTCH022233,Quality Control
RTN016479,2025-01-25,Ghee,10,Spoiled,Quality,7.2,BTCH067067,Customer Care
RTN016480,2025-07-29,Ghee,6,Wrong Product,Operations,5.3,BTCH063970,Logistics
RTN016481,2024-11-19,Curd,10,Damaged Packaging,Packaging,7.8,BTCH038160,Customer Care
RTN016482,2025-07-04,Paneer,5,Late Delivery,Delivery,5.0,BTCH048514,Logistics
RTN016483,2025-02-22,Curd,8,Damaged Packaging,Packaging,7.8,BTCH055822,Logistics
RTN016484,2025-03-22,Milk,7,Wrong Product,Operations,3.4,BTCH064247,Logistics
RTN016485,2025-02-22,Curd,10,Wrong Product,Operations,3.2,BTCH020268,Quality Control
RTN016486,2024-12-12,Lassi,9,Spoiled,Quality,7.6,BTCH010461,Customer Care
RTN016487,2025-06-13,Ghee,10,Wrong Product,Operations,9.5,BTCH051591,Customer Care
RTN016488,2025-04-20,Ghee,2,Damaged Packaging,Packaging,4.1,BTCH082606,Logistics
RTN016489,2025-02-06,Milk,8,Damaged Packaging,Packaging,5.7,BTCH044768,Customer Care
RTN016490,2025-04-16,Lassi,8,Wrong Product,Operations,6.5,BTCH050200,Customer Care
RTN016491,2025-02-23,Lassi,1,Spoiled,Quality,8.0,BTCH098355,Logistics
RTN016492,2025-07-20,Paneer,8,Late Delivery,Delivery,7.7,BTCH012445,Logistics
RTN016493,2025-01-23,Ghee,3,Wrong Product,Operations,7.5,BTCH009225,Logistics
RTN016494,2025-04-11,Curd,6,Taste Issue,Quality,3.4,BTCH081080,Quality Control
RTN016495,2025-05-20,Paneer,6,Late Delivery,Delivery,2.5,BTCH082465,Logistics
RTN016496,2024-12-05,Paneer,2,Spoiled,Quality,6.0,BTCH007935,Customer Care
RTN016497,2024-10-25,Curd,4,Wrong Product,Operations,6.2,BTCH057575,Customer Care
RTN016498,2025-02-12,Lassi,5,Damaged Packaging,Packaging,8.4,BTCH086483,Customer Care
RTN016499,2025-07-06,Curd,10,Late Delivery,Delivery,6.7,BTCH005759,Customer Care
RTN016500,2025-04-04,Milk,4,Spoiled,Quality,5.6,BTCH022867,Customer Care
RTN016501,2025-02-12,Paneer,7,Taste Issue,Quality,7.6,BTCH087652,Logistics
RTN016502,2024-10-11,Milk,10,Spoiled,Quality,6.9,BTCH094371,Customer Care
RTN016503,2025-06-15,Ghee,2,Spoiled,Quality,5.2,BTCH051709,Quality Control
RTN016504,2024-09-06,Curd,8,Taste Issue,Quality,2.5,BTCH072238,Quality Control
RTN016505,2025-06-01,Milk,3,Taste Issue,Quality,2.0,BTCH018395,Customer Care
RTN016506,2024-12-15,Lassi,2,Wrong Product,Operations,5.2,BTCH046578,Quality Control
RTN016507,2024-08-21,Paneer,8,Taste Issue,Quality,4.3,BTCH075434,Logistics
RTN016508,2025-03-22,Paneer,1,Spoiled,Quality,3.1,BTCH012631,Logistics
RTN016509,2025-07-07,Lassi,8,Taste Issue,Quality,6.7,BTCH013368,Quality Control
RTN016510,2025-02-09,Ghee,8,Spoiled,Quality,3.9,BTCH032299,Customer Care
RTN016511,2025-05-20,Milk,2,Taste Issue,Quality,6.8,BTCH015942,Logistics
RTN016512,2024-12-14,Milk,8,Late Delivery,Delivery,8.5,BTCH045583,Logistics
RTN016513,2024-10-19,Ghee,9,Damaged Packaging,Packaging,3.7,BTCH015737,Logistics
RTN016514,2025-02-02,Ghee,2,Spoiled,Quality,3.7,BTCH086360,Quality Control
RTN016515,2025-01-08,Paneer,9,Taste Issue,Quality,2.0,BTCH099417,Quality Control
RTN016516,2025-04-03,Lassi,8,Wrong Product,Operations,5.5,BTCH079707,Quality Control
RTN016517,2025-02-15,Curd,2,Damaged Packaging,Packaging,10.0,BTCH050699,Customer Care
RTN016518,2025-07-27,Lassi,8,Taste Issue,Quality,0.2,BTCH056897,Quality Control
RTN016519,2025-02-12,Curd,8,Wrong Product,Operations,1.3,BTCH091259,Quality Control
RTN016520,2025-07-17,Lassi,10,Wrong Product,Operations,4.5,BTCH098503,Logistics
RTN016521,2024-08-21,Paneer,5,Wrong Product,Operations,8.6,BTCH009546,Quality Control
RTN016522,2025-03-01,Ghee,9,Taste Issue,Quality,1.0,BTCH064403,Customer Care
RTN016523,2025-02-21,Milk,1,Late Delivery,Delivery,0.6,BTCH063619,Quality Control
RTN016524,2025-03-19,Ghee,5,Spoiled,Quality,9.3,BTCH071122,Quality Control
RTN016525,2025-06-17,Curd,8,Damaged Packaging,Packaging,4.7,BTCH059995,Quality Control
RTN016526,2024-12-02,Lassi,4,Taste Issue,Quality,5.3,BTCH067576,Customer Care
RTN016527,2025-04-30,Lassi,8,Taste Issue,Quality,4.1,BTCH032470,Quality Control
RTN016528,2024-09-14,Paneer,5,Wrong Product,Operations,6.0,BTCH058330,Logistics
RTN016529,2025-04-13,Ghee,9,Damaged Packaging,Packaging,7.7,BTCH008724,Logistics
RTN016530,2024-08-24,Milk,3,Wrong Product,Operations,6.3,BTCH061477,Logistics
RTN016531,2025-01-26,Milk,6,Late Delivery,Delivery,8.0,BTCH070234,Logistics
RTN016532,2024-10-07,Curd,10,Spoiled,Quality,2.8,BTCH025104,Customer Care
RTN016533,2024-11-05,Milk,3,Taste Issue,Quality,8.3,BTCH013764,Quality Control
RTN016534,2025-02-13,Curd,2,Wrong Product,Operations,2.1,BTCH091977,Customer Care
RTN016535,2025-07-02,Curd,2,Late Delivery,Delivery,8.0,BTCH044376,Quality Control
RTN016536,2024-09-19,Lassi,10,Spoiled,Quality,1.9,BTCH000580,Quality Control
RTN016537,2024-09-14,Lassi,9,Spoiled,Quality,7.5,BTCH081430,Logistics
RTN016538,2025-03-15,Milk,6,Taste Issue,Quality,6.7,BTCH058565,Logistics
RTN016539,2024-11-29,Curd,9,Late Delivery,Delivery,2.9,BTCH006986,Quality Control
RTN016540,2024-10-16,Ghee,8,Damaged Packaging,Packaging,0.7,BTCH064080,Logistics
RTN016541,2025-03-20,Paneer,4,Taste Issue,Quality,5.2,BTCH080156,Logistics
RTN016542,2024-11-07,Paneer,10,Taste Issue,Quality,5.0,BTCH051189,Quality Control
RTN016543,2025-05-20,Lassi,8,Taste Issue,Quality,6.2,BTCH064913,Logistics
RTN016544,2024-12-23,Curd,4,Wrong Product,Operations,1.3,BTCH090900,Quality Control
RTN016545,2025-05-12,Paneer,7,Wrong Product,Operations,9.2,BTCH016606,Logistics
RTN016546,2024-09-30,Curd,7,Late Delivery,Delivery,10.0,BTCH013180,Logistics
RTN016547,2024-11-04,Lassi,10,Wrong Product,Operations,1.9,BTCH044831,Quality Control
RTN016548,2025-06-29,Ghee,2,Late Delivery,Delivery,6.4,BTCH087172,Logistics
RTN016549,2024-09-18,Lassi,6,Late Delivery,Delivery,2.9,BTCH010106,Quality Control
RTN016550,2025-03-14,Curd,4,Damaged Packaging,Packaging,9.7,BTCH005865,Quality Control
RTN016551,2025-04-22,Ghee,8,Late Delivery,Delivery,8.2,BTCH015633,Quality Control
RTN016552,2025-02-03,Ghee,2,Wrong Product,Operations,6.6,BTCH038285,Customer Care
RTN016553,2024-09-17,Ghee,9,Damaged Packaging,Packaging,5.1,BTCH074460,Quality Control
RTN016554,2024-12-05,Ghee,5,Spoiled,Quality,2.2,BTCH030510,Logistics
RTN016555,2025-04-26,Paneer,4,Damaged Packaging,Packaging,4.1,BTCH078477,Logistics
RTN016556,2024-10-03,Lassi,8,Taste Issue,Quality,8.3,BTCH029628,Customer Care
RTN016557,2024-09-19,Milk,2,Late Delivery,Delivery,2.8,BTCH064236,Logistics
RTN016558,2025-01-26,Milk,2,Spoiled,Quality,9.6,BTCH066812,Logistics
RTN016559,2025-03-22,Paneer,4,Spoiled,Quality,0.8,BTCH077232,Customer Care
RTN016560,2024-09-23,Lassi,8,Damaged Packaging,Packaging,8.3,BTCH044506,Logistics
RTN016561,2024-09-18,Ghee,7,Taste Issue,Quality,4.1,BTCH050084,Quality Control
RTN016562,2025-03-26,Paneer,5,Late Delivery,Delivery,5.1,BTCH026519,Customer Care
RTN016563,2024-11-10,Ghee,7,Late Delivery,Delivery,4.5,BTCH071093,Quality Control
RTN016564,2024-11-10,Paneer,2,Late Delivery,Delivery,0.4,BTCH056213,Customer Care
RTN016565,2024-08-16,Ghee,2,Late Delivery,Delivery,6.3,BTCH090868,Customer Care
RTN016566,2025-01-23,Lassi,7,Taste Issue,Quality,5.6,BTCH029381,Logistics
RTN016567,2025-01-04,Lassi,4,Wrong Product,Operations,7.4,BTCH034347,Quality Control
RTN016568,2024-08-08,Curd,5,Taste Issue,Quality,1.5,BTCH032084,Quality Control
RTN016569,2025-06-22,Lassi,6,Damaged Packaging,Packaging,5.5,BTCH087703,Quality Control
RTN016570,2024-09-03,Milk,7,Wrong Product,Operations,0.9,BTCH073828,Quality Control
RTN016571,2024-11-05,Ghee,2,Spoiled,Quality,5.2,BTCH099508,Logistics
RTN016572,2025-03-26,Lassi,7,Taste Issue,Quality,9.4,BTCH019429,Quality Control
RTN016573,2024-08-21,Paneer,5,Damaged Packaging,Packaging,6.0,BTCH076990,Customer Care
RTN016574,2025-05-12,Ghee,3,Spoiled,Quality,8.9,BTCH094073,Customer Care
RTN016575,2025-05-14,Ghee,4,Late Delivery,Delivery,8.5,BTCH091332,Customer Care
RTN016576,2025-07-17,Paneer,6,Taste Issue,Quality,7.1,BTCH065642,Quality Control
RTN016577,2024-12-03,Curd,9,Late Delivery,Delivery,8.9,BTCH018652,Quality Control
RTN016578,2025-03-29,Curd,1,Late Delivery,Delivery,8.3,BTCH065681,Logistics
RTN016579,2024-11-17,Curd,1,Damaged Packaging,Packaging,6.2,BTCH097723,Logistics
RTN016580,2025-01-26,Lassi,9,Wrong Product,Operations,2.3,BTCH029799,Logistics
RTN016581,2025-07-12,Milk,3,Damaged Packaging,Packaging,10.0,BTCH054283,Quality Control
RTN016582,2024-09-18,Lassi,1,Taste Issue,Quality,3.8,BTCH085884,Customer Care
RTN016583,2024-12-10,Lassi,10,Late Delivery,Delivery,4.2,BTCH044638,Quality Control
RTN016584,2025-04-13,Curd,6,Damaged Packaging,Packaging,8.9,BTCH000283,Logistics
RTN016585,2025-04-12,Ghee,3,Wrong Product,Operations,5.1,BTCH046291,Logistics
RTN016586,2024-09-09,Lassi,9,Wrong Product,Operations,2.6,BTCH044267,Quality Control
RTN016587,2025-05-04,Ghee,4,Wrong Product,Operations,2.7,BTCH032915,Quality Control
RTN016588,2024-10-09,Paneer,9,Wrong Product,Operations,2.8,BTCH000577,Logistics
RTN016589,2025-04-06,Lassi,2,Spoiled,Quality,0.8,BTCH021656,Quality Control
RTN016590,2025-07-09,Milk,1,Late Delivery,Delivery,7.3,BTCH097497,Logistics
RTN016591,2025-05-31,Milk,8,Taste Issue,Quality,4.2,BTCH031953,Customer Care
RTN016592,2025-04-23,Ghee,10,Spoiled,Quality,9.8,BTCH000540,Customer Care
RTN016593,2024-11-22,Milk,1,Taste Issue,Quality,7.8,BTCH025693,Logistics
RTN016594,2024-09-15,Lassi,3,Spoiled,Quality,1.8,BTCH046548,Logistics
RTN016595,2025-05-31,Lassi,6,Damaged Packaging,Packaging,1.8,BTCH003438,Logistics
RTN016596,2024-08-21,Lassi,9,Spoiled,Quality,7.8,BTCH043944,Logistics
RTN016597,2024-09-20,Lassi,4,Late Delivery,Delivery,5.2,BTCH017866,Quality Control
RTN016598,2025-06-24,Curd,6,Wrong Product,Operations,5.6,BTCH055083,Customer Care
RTN016599,2024-09-14,Lassi,7,Late Delivery,Delivery,7.3,BTCH020897,Logistics
RTN016600,2024-08-29,Curd,10,Taste Issue,Quality,9.2,BTCH088893,Customer Care
RTN016601,2024-09-09,Milk,1,Spoiled,Quality,0.1,BTCH036707,Quality Control
RTN016602,2025-05-27,Ghee,9,Late Delivery,Delivery,3.6,BTCH018872,Quality Control
RTN016603,2024-12-25,Curd,2,Damaged Packaging,Packaging,0.5,BTCH054918,Customer Care
RTN016604,2025-04-06,Paneer,4,Late Delivery,Delivery,3.2,BTCH006064,Quality Control
RTN016605,2024-08-26,Milk,10,Spoiled,Quality,4.2,BTCH006152,Quality Control
RTN016606,2025-03-18,Paneer,10,Taste Issue,Quality,8.8,BTCH007082,Customer Care
RTN016607,2024-11-05,Curd,2,Damaged Packaging,Packaging,1.3,BTCH004235,Logistics
RTN016608,2025-01-04,Paneer,8,Damaged Packaging,Packaging,0.0,BTCH014989,Logistics
RTN016609,2025-04-02,Lassi,7,Wrong Product,Operations,9.9,BTCH054739,Customer Care
RTN016610,2024-09-21,Paneer,5,Taste Issue,Quality,7.1,BTCH041532,Customer Care
RTN016611,2025-03-02,Ghee,7,Wrong Product,Operations,0.8,BTCH019808,Logistics
RTN016612,2024-11-24,Curd,8,Taste Issue,Quality,7.7,BTCH019793,Logistics
RTN016613,2025-06-07,Milk,4,Late Delivery,Delivery,3.5,BTCH068436,Logistics
RTN016614,2025-06-16,Ghee,7,Spoiled,Quality,6.8,BTCH076878,Quality Control
RTN016615,2025-04-30,Paneer,8,Spoiled,Quality,4.3,BTCH049109,Logistics
RTN016616,2024-11-16,Ghee,7,Spoiled,Quality,1.5,BTCH091690,Logistics
RTN016617,2024-11-17,Milk,3,Late Delivery,Delivery,8.4,BTCH078477,Logistics
RTN016618,2025-02-28,Lassi,2,Damaged Packaging,Packaging,6.9,BTCH068490,Logistics
RTN016619,2025-02-22,Paneer,3,Taste Issue,Quality,5.1,BTCH094539,Quality Control
RTN016620,2025-03-02,Curd,9,Wrong Product,Operations,2.6,BTCH038952,Customer Care
RTN016621,2025-06-10,Milk,3,Damaged Packaging,Packaging,0.2,BTCH032291,Quality Control
RTN016622,2025-07-16,Curd,3,Taste Issue,Quality,9.5,BTCH067561,Logistics
RTN016623,2024-11-06,Paneer,6,Spoiled,Quality,0.8,BTCH071125,Quality Control
RTN016624,2025-05-17,Paneer,8,Spoiled,Quality,1.6,BTCH082535,Quality Control
RTN016625,2025-04-15,Curd,3,Taste Issue,Quality,3.7,BTCH022927,Logistics
RTN016626,2025-04-26,Curd,5,Wrong Product,Operations,8.0,BTCH092788,Logistics
RTN016627,2025-03-27,Paneer,2,Spoiled,Quality,0.7,BTCH099774,Customer Care
RTN016628,2024-09-06,Ghee,1,Spoiled,Quality,8.7,BTCH009271,Customer Care
RTN016629,2024-09-25,Paneer,4,Taste Issue,Quality,3.8,BTCH083620,Logistics
RTN016630,2025-01-18,Lassi,1,Spoiled,Quality,6.9,BTCH091011,Quality Control
RTN016631,2025-04-21,Milk,8,Wrong Product,Operations,1.5,BTCH064457,Quality Control
RTN016632,2025-01-09,Curd,6,Wrong Product,Operations,4.6,BTCH022416,Logistics
RTN016633,2024-09-16,Milk,2,Wrong Product,Operations,5.0,BTCH040209,Logistics
RTN016634,2025-05-22,Milk,3,Spoiled,Quality,7.5,BTCH003753,Customer Care
RTN016635,2025-06-04,Ghee,4,Late Delivery,Delivery,7.4,BTCH059234,Logistics
RTN016636,2025-03-25,Lassi,6,Taste Issue,Quality,6.2,BTCH067290,Logistics
RTN016637,2025-01-14,Paneer,9,Wrong Product,Operations,3.0,BTCH053976,Customer Care
RTN016638,2024-11-25,Milk,3,Wrong Product,Operations,4.2,BTCH003658,Customer Care
RTN016639,2025-03-08,Lassi,7,Taste Issue,Quality,6.4,BTCH021607,Quality Control
RTN016640,2024-10-07,Paneer,4,Late Delivery,Delivery,0.6,BTCH061896,Customer Care
RTN016641,2024-09-21,Paneer,7,Damaged Packaging,Packaging,7.5,BTCH084101,Logistics
RTN016642,2025-04-19,Paneer,6,Damaged Packaging,Packaging,3.9,BTCH011381,Customer Care
RTN016643,2024-10-03,Curd,6,Wrong Product,Operations,9.3,BTCH041883,Quality Control
RTN016644,2024-09-13,Ghee,9,Spoiled,Quality,3.8,BTCH066377,Quality Control
RTN016645,2025-08-02,Ghee,7,Spoiled,Quality,5.9,BTCH051049,Quality Control
RTN016646,2024-08-08,Lassi,6,Spoiled,Quality,4.8,BTCH050966,Customer Care
RTN016647,2024-12-24,Paneer,9,Wrong Product,Operations,7.3,BTCH029641,Logistics
RTN016648,2025-03-12,Lassi,9,Damaged Packaging,Packaging,0.8,BTCH005943,Quality Control
RTN016649,2025-02-13,Milk,8,Taste Issue,Quality,9.4,BTCH070239,Logistics
RTN016650,2025-04-08,Curd,10,Damaged Packaging,Packaging,4.2,BTCH054846,Logistics
RTN016651,2025-06-12,Paneer,6,Wrong Product,Operations,7.0,BTCH025256,Quality Control
RTN016652,2025-06-02,Lassi,1,Late Delivery,Delivery,3.4,BTCH042354,Customer Care
RTN016653,2025-03-02,Ghee,9,Spoiled,Quality,4.8,BTCH037497,Customer Care
RTN016654,2024-10-02,Paneer,3,Taste Issue,Quality,3.5,BTCH036596,Quality Control
RTN016655,2024-09-28,Ghee,8,Damaged Packaging,Packaging,4.5,BTCH007172,Quality Control
RTN016656,2025-04-27,Paneer,4,Wrong Product,Operations,3.6,BTCH052679,Quality Control
RTN016657,2025-06-24,Milk,10,Spoiled,Quality,10.0,BTCH024087,Customer Care
RTN016658,2025-02-26,Curd,7,Late Delivery,Delivery,7.4,BTCH099392,Customer Care
RTN016659,2024-08-25,Milk,7,Wrong Product,Operations,2.7,BTCH060554,Customer Care
RTN016660,2024-12-10,Lassi,10,Taste Issue,Quality,3.6,BTCH072004,Logistics
RTN016661,2025-06-03,Lassi,7,Spoiled,Quality,7.9,BTCH066443,Logistics
RTN016662,2025-01-31,Milk,9,Late Delivery,Delivery,9.1,BTCH008671,Logistics
RTN016663,2024-09-01,Lassi,2,Damaged Packaging,Packaging,5.2,BTCH048866,Logistics
RTN016664,2025-01-14,Ghee,2,Taste Issue,Quality,4.4,BTCH076758,Customer Care
RTN016665,2024-11-02,Paneer,5,Damaged Packaging,Packaging,0.2,BTCH092509,Logistics
RTN016666,2025-02-04,Lassi,9,Late Delivery,Delivery,3.1,BTCH087367,Quality Control
RTN016667,2025-05-14,Paneer,3,Late Delivery,Delivery,6.1,BTCH065020,Quality Control
RTN016668,2025-06-27,Paneer,1,Taste Issue,Quality,9.7,BTCH010922,Customer Care
RTN016669,2025-01-28,Lassi,3,Late Delivery,Delivery,7.2,BTCH026481,Quality Control
RTN016670,2024-10-14,Lassi,9,Taste Issue,Quality,8.7,BTCH008163,Quality Control
RTN016671,2024-11-05,Lassi,6,Damaged Packaging,Packaging,8.5,BTCH021248,Customer Care
RTN016672,2025-04-06,Ghee,8,Wrong Product,Operations,0.3,BTCH048808,Quality Control
RTN016673,2025-03-21,Milk,4,Wrong Product,Operations,0.9,BTCH070172,Logistics
RTN016674,2025-05-07,Lassi,7,Late Delivery,Delivery,3.1,BTCH091108,Customer Care
RTN016675,2025-07-31,Ghee,7,Damaged Packaging,Packaging,7.1,BTCH001021,Customer Care
RTN016676,2024-12-18,Paneer,5,Taste Issue,Quality,6.5,BTCH046606,Customer Care
RTN016677,2025-07-16,Curd,5,Damaged Packaging,Packaging,0.8,BTCH014115,Quality Control
RTN016678,2024-11-01,Curd,10,Taste Issue,Quality,2.5,BTCH047308,Customer Care
RTN016679,2025-04-20,Curd,6,Wrong Product,Operations,1.4,BTCH022950,Logistics
RTN016680,2024-12-23,Ghee,10,Spoiled,Quality,2.7,BTCH088566,Logistics
RTN016681,2025-01-30,Milk,9,Wrong Product,Operations,2.6,BTCH093979,Customer Care
RTN016682,2025-01-19,Ghee,2,Wrong Product,Operations,0.8,BTCH001948,Logistics
RTN016683,2025-05-26,Lassi,8,Late Delivery,Delivery,5.0,BTCH018282,Logistics
RTN016684,2025-06-20,Paneer,10,Damaged Packaging,Packaging,3.6,BTCH044582,Quality Control
RTN016685,2025-07-15,Curd,7,Taste Issue,Quality,7.5,BTCH022554,Customer Care
RTN016686,2025-06-05,Milk,5,Late Delivery,Delivery,2.7,BTCH068178,Logistics
RTN016687,2024-09-08,Lassi,5,Spoiled,Quality,7.4,BTCH047626,Customer Care
RTN016688,2024-09-30,Paneer,4,Spoiled,Quality,5.6,BTCH051589,Logistics
RTN016689,2025-01-05,Paneer,7,Taste Issue,Quality,2.8,BTCH050221,Customer Care
RTN016690,2024-11-07,Curd,2,Wrong Product,Operations,7.5,BTCH061912,Logistics
RTN016691,2025-06-05,Paneer,5,Late Delivery,Delivery,6.7,BTCH066446,Logistics
RTN016692,2025-06-08,Paneer,9,Taste Issue,Quality,1.5,BTCH053571,Customer Care
RTN016693,2024-11-15,Lassi,5,Wrong Product,Operations,3.8,BTCH094023,Logistics
RTN016694,2024-12-19,Ghee,7,Taste Issue,Quality,7.9,BTCH069125,Customer Care
RTN016695,2025-04-14,Curd,3,Damaged Packaging,Packaging,9.1,BTCH036699,Logistics
RTN016696,2024-09-15,Ghee,4,Damaged Packaging,Packaging,5.7,BTCH015356,Quality Control
RTN016697,2024-11-10,Milk,6,Taste Issue,Quality,10.0,BTCH065764,Customer Care
RTN016698,2024-11-29,Lassi,10,Damaged Packaging,Packaging,4.9,BTCH082406,Customer Care
RTN016699,2024-08-14,Paneer,8,Late Delivery,Delivery,5.4,BTCH017141,Customer Care
RTN016700,2024-08-16,Lassi,9,Wrong Product,Operations,1.9,BTCH087474,Quality Control
RTN016701,2024-10-15,Paneer,3,Spoiled,Quality,8.4,BTCH053550,Quality Control
RTN016702,2025-03-23,Paneer,4,Wrong Product,Operations,3.6,BTCH083702,Logistics
RTN016703,2025-02-03,Ghee,2,Damaged Packaging,Packaging,2.0,BTCH051378,Quality Control
RTN016704,2025-03-22,Lassi,6,Late Delivery,Delivery,4.7,BTCH055332,Quality Control
RTN016705,2025-02-01,Lassi,3,Damaged Packaging,Packaging,0.5,BTCH096997,Quality Control
RTN016706,2025-02-14,Milk,10,Damaged Packaging,Packaging,6.3,BTCH015323,Logistics
RTN016707,2024-10-12,Paneer,10,Damaged Packaging,Packaging,7.4,BTCH059449,Logistics
RTN016708,2024-12-29,Paneer,5,Taste Issue,Quality,9.9,BTCH079322,Quality Control
RTN016709,2025-05-12,Paneer,2,Taste Issue,Quality,8.0,BTCH052451,Quality Control
RTN016710,2024-11-05,Curd,10,Taste Issue,Quality,9.5,BTCH021636,Quality Control
RTN016711,2025-05-22,Lassi,9,Late Delivery,Delivery,8.8,BTCH059599,Customer Care
RTN016712,2024-10-29,Curd,10,Damaged Packaging,Packaging,3.6,BTCH084350,Quality Control
RTN016713,2024-12-24,Ghee,8,Late Delivery,Delivery,8.5,BTCH016394,Quality Control
RTN016714,2025-02-03,Milk,2,Late Delivery,Delivery,1.1,BTCH051283,Logistics
RTN016715,2024-10-19,Lassi,8,Late Delivery,Delivery,7.4,BTCH004039,Logistics
RTN016716,2025-01-01,Milk,1,Late Delivery,Delivery,6.0,BTCH061215,Logistics
RTN016717,2024-10-02,Lassi,3,Late Delivery,Delivery,9.6,BTCH081073,Logistics
RTN016718,2025-05-16,Lassi,5,Damaged Packaging,Packaging,3.8,BTCH064403,Customer Care
RTN016719,2024-09-25,Milk,8,Damaged Packaging,Packaging,0.3,BTCH099187,Customer Care
RTN016720,2024-08-27,Ghee,2,Late Delivery,Delivery,9.3,BTCH016441,Customer Care
RTN016721,2024-10-16,Ghee,2,Damaged Packaging,Packaging,0.8,BTCH052481,Customer Care
RTN016722,2025-07-24,Paneer,10,Wrong Product,Operations,7.1,BTCH044666,Logistics
RTN016723,2025-05-05,Ghee,8,Wrong Product,Operations,0.8,BTCH040260,Customer Care
RTN016724,2024-11-12,Milk,2,Wrong Product,Operations,7.8,BTCH049859,Quality Control
