complaint_id,date,product,complaint_type,taste_score,resolved,resolution_days,delivery_time,source_channel,complaint_severity,customer_rating_after_resolution
CMP027610,2025-03-15,Curd,Taste Issue,1.1,No,,22.9,Low,Medium,
CMP027611,2024-11-14,Milk,Taste Issue,1.9,Yes,3.0,18.9,Low,Low,4.9
CMP027612,2025-06-20,Milk,Packaging Issue,3.1,No,,5.2,Medium,Low,
CMP027613,2025-01-26,Milk,Bad Smell,4.2,Yes,3.0,11.7,Low,Low,3.8
CMP027614,2025-01-02,Ghee,Late Delivery,1.7,No,,5.0,High,Low,
CMP027615,2025-01-08,Ghee,Late Delivery,1.8,No,,8.5,Low,Medium,
CMP027616,2024-12-23,Ghee,Packaging Issue,2.2,No,,17.0,Low,Low,
CMP027617,2024-11-12,Curd,Taste Issue,3.1,Yes,5.0,5.2,High,Low,3.5
CMP027618,2025-02-18,Milk,Spoiled Products,4.7,Yes,3.0,10.0,High,Low,4.5
CMP027619,2025-07-07,Paneer,Spoiled Products,1.2,No,,5.2,High,Low,
CMP027620,2024-11-15,Paneer,Spoiled Products,4.0,Yes,4.0,21.7,Medium,Low,4.2
CMP027621,2025-05-24,Paneer,Bad Smell,2.4,No,,12.8,Low,Low,
CMP027622,2025-05-17,Milk,Spoiled Products,1.7,Yes,6.0,17.7,Medium,Low,3.6
CMP027623,2024-11-20,Milk,Late Delivery,1.7,No,,19.4,Low,Low,
CMP027624,2024-12-08,Lassi,Taste Issue,2.6,Yes,2.0,11.4,Medium,Low,4.4
CMP027625,2025-06-25,Paneer,Spoiled Products,3.7,No,,13.7,Medium,Low,
CMP027626,2024-11-05,Paneer,Bad Smell,2.9,Yes,3.0,19.7,Medium,High,3.8
CMP027627,2025-04-10,Ghee,Packaging Issue,1.7,No,,6.1,Low,Medium,
CMP027628,2024-11-13,Curd,Packaging Issue,4.2,Yes,0.0,12.9,Low,Medium,3.7
CMP027629,2025-05-11,Curd,Spoiled Products,3.6,No,,20.1,Medium,Low,
CMP027630,2025-03-18,Curd,Taste Issue,2.8,Yes,4.0,23.4,Low,Low,3.6
CMP027631,2024-11-15,Paneer,Late Delivery,3.7,No,,14.0,Low,Medium,
CMP027632,2025-04-10,Lassi,Bad Smell,1.1,No,,17.4,High,Medium,
CMP027633,2024-12-14,Paneer,Packaging Issue,3.7,No,,21.9,Medium,Low,
CMP027634,2025-07-17,Milk,Spoiled Products,2.6,Yes,2.0,20.5,Low,Medium,5.0
CMP027635,2024-10-15,Lassi,Spoiled Products,4.1,No,,9.2,Medium,Low,
CMP027636,2025-01-31,Paneer,Bad Smell,1.4,No,,12.5,Medium,Low,
CMP027637,2025-06-30,Lassi,Spoiled Products,3.5,No,,14.6,Medium,Medium,
CMP027638,2024-12-27,Ghee,Late Delivery,2.7,Yes,1.0,9.7,Low,High,4.5
CMP027639,2025-07-22,Paneer,Packaging Issue,2.3,Yes,6.0,20.8,Medium,Low,4.3
CMP027640,2025-02-04,Lassi,Spoiled Products,3.4,No,,17.4,Low,Low,
CMP027641,2025-01-13,Milk,Spoiled Products,1.3,No,,12.7,Medium,Low,
CMP027642,2025-01-11,Milk,Late Delivery,1.5,No,,18.6,Medium,Low,
CMP027643,2025-03-20,Lassi,Late Delivery,3.1,Yes,3.0,13.7,Low,Low,4.2
CMP027644,2025-01-09,Curd,Bad Smell,2.7,No,,10.8,High,Low,
CMP027645,2024-12-05,Paneer,Taste Issue,2.2,Yes,1.0,16.2,Low,Medium,3.2
CMP027646,2025-07-12,Ghee,Packaging Issue,3.0,No,,21.0,Medium,Low,
CMP027647,2024-09-13,Lassi,Spoiled Products,1.9,Yes,4.0,15.5,Low,Medium,3.6
CMP027648,2025-04-04,Curd,Late Delivery,3.1,Yes,3.0,12.4,Medium,Medium,3.6
CMP027649,2024-12-21,Milk,Taste Issue,4.1,Yes,6.0,16.8,Low,Low,4.9
CMP027650,2025-07-15,Lassi,Spoiled Products,4.0,No,,15.6,Low,Low,
CMP027651,2025-03-10,Milk,Taste Issue,4.4,Yes,2.0,13.3,Low,Low,3.9
CMP027652,2025-02-08,Milk,Late Delivery,1.0,No,,9.4,Medium,Low,
CMP027653,2025-02-12,Ghee,Packaging Issue,4.0,Yes,2.0,5.0,Medium,Low,3.4
CMP027654,2024-09-05,Paneer,Taste Issue,2.4,No,,16.3,Medium,Medium,
CMP027655,2025-03-10,Milk,Spoiled Products,3.9,Yes,1.0,11.3,Medium,Medium,4.4
CMP027656,2024-11-08,Paneer,Packaging Issue,4.4,Yes,7.0,5.7,Low,High,4.6
CMP027657,2024-08-28,Milk,Taste Issue,3.8,Yes,2.0,14.7,Low,Low,3.9
CMP027658,2025-07-21,Ghee,Spoiled Products,4.1,No,,21.8,Low,Medium,
CMP027659,2024-09-09,Milk,Late Delivery,3.0,Yes,1.0,10.5,Low,Low,4.1
CMP027660,2024-12-13,Paneer,Packaging Issue,3.8,Yes,5.0,23.1,Medium,Medium,3.5
CMP027661,2025-04-29,Curd,Bad Smell,4.0,No,,4.9,High,High,
CMP027662,2024-09-24,Curd,Taste Issue,1.6,Yes,1.0,6.8,Low,High,3.0
CMP027663,2025-06-18,Paneer,Bad Smell,2.6,No,,5.9,Medium,Low,
CMP027664,2025-07-06,Milk,Late Delivery,1.8,No,,20.9,Low,Low,
CMP027665,2025-05-30,Curd,Late Delivery,4.3,Yes,3.0,5.6,Low,Low,4.3
CMP027666,2024-10-01,Curd,Bad Smell,3.8,No,,11.5,High,Medium,
CMP027667,2024-11-04,Curd,Packaging Issue,2.3,Yes,5.0,6.2,Low,High,3.4
CMP027668,2025-04-14,Ghee,Bad Smell,3.5,No,,21.8,Low,Medium,
CMP027669,2024-11-30,Milk,Bad Smell,4.3,Yes,3.0,5.3,Low,Medium,4.4
CMP027670,2025-03-14,Lassi,Bad Smell,5.0,No,,15.8,Medium,Low,
CMP027671,2024-12-31,Ghee,Taste Issue,1.4,No,,12.9,Low,Medium,
CMP027672,2025-02-02,Milk,Late Delivery,1.9,No,,23.0,Low,Low,
CMP027673,2025-05-26,Curd,Bad Smell,2.7,No,,4.6,Low,Low,
CMP027674,2024-08-21,Curd,Bad Smell,2.2,No,,8.9,High,Medium,
CMP027675,2024-08-27,Lassi,Late Delivery,4.0,No,,15.0,Low,Low,
CMP027676,2024-11-28,Ghee,Packaging Issue,2.8,Yes,0.0,20.9,Medium,Low,4.3
CMP027677,2024-12-27,Paneer,Late Delivery,3.1,Yes,7.0,20.9,Medium,Low,3.4
CMP027678,2024-08-12,Ghee,Packaging Issue,2.4,No,,20.7,Low,Medium,
CMP027679,2025-07-26,Milk,Spoiled Products,1.1,Yes,7.0,18.6,Medium,Low,3.4
CMP027680,2025-04-04,Milk,Bad Smell,2.8,Yes,0.0,17.7,High,Low,4.2
CMP027681,2024-08-15,Curd,Bad Smell,2.8,No,,12.4,Low,Low,
CMP027682,2025-01-31,Curd,Spoiled Products,4.7,No,,16.9,Medium,High,
CMP027683,2024-08-18,Milk,Bad Smell,1.1,No,,10.7,Low,Medium,
CMP027684,2024-08-14,Ghee,Spoiled Products,2.6,No,,8.3,Low,Low,
CMP027685,2025-04-24,Lassi,Spoiled Products,1.1,Yes,7.0,18.4,Low,Low,4.5
CMP027686,2025-03-04,Ghee,Bad Smell,5.0,Yes,4.0,14.1,Low,Medium,3.8
CMP027687,2024-08-29,Ghee,Spoiled Products,3.6,Yes,2.0,22.8,Low,Medium,3.6
CMP027688,2025-03-29,Lassi,Bad Smell,3.4,Yes,7.0,18.4,Low,Low,3.3
CMP027689,2025-03-27,Ghee,Bad Smell,2.9,No,,15.7,Low,Medium,
CMP027690,2025-03-02,Ghee,Spoiled Products,1.4,Yes,3.0,17.4,Medium,Low,3.9
CMP027691,2025-04-06,Milk,Taste Issue,4.2,Yes,2.0,18.3,Low,Low,3.5
CMP027692,2024-09-09,Ghee,Taste Issue,4.0,No,,6.6,High,Low,
CMP027693,2024-09-08,Curd,Late Delivery,3.4,No,,21.2,Low,Medium,
CMP027694,2025-04-30,Milk,Packaging Issue,2.6,No,,17.2,Low,Medium,
CMP027695,2025-01-15,Ghee,Late Delivery,4.6,Yes,7.0,5.4,Low,Medium,3.4
CMP027696,2024-11-17,Paneer,Taste Issue,2.8,No,,22.7,Low,Medium,
CMP027697,2025-04-03,Curd,Packaging Issue,4.5,Yes,6.0,18.2,Medium,Low,4.1
CMP027698,2024-09-02,Ghee,Taste Issue,1.5,No,,9.6,Low,Medium,
CMP027699,2024-09-03,Lassi,Late Delivery,1.6,Yes,5.0,23.6,Low,Low,3.3
CMP027700,2025-05-16,Lassi,Taste Issue,3.7,Yes,3.0,10.3,Low,Low,5.0
CMP027701,2025-02-13,Curd,Late Delivery,1.6,No,,11.4,Medium,Low,
CMP027702,2024-08-25,Paneer,Spoiled Products,3.7,No,,13.7,Medium,Low,
CMP027703,2025-04-06,Milk,Late Delivery,1.1,No,,9.7,Low,Low,
CMP027704,2025-05-10,Paneer,Late Delivery,4.4,Yes,2.0,15.7,Low,Low,4.7
CMP027705,2025-05-08,Paneer,Packaging Issue,2.6,Yes,5.0,12.6,Low,Low,3.7
CMP027706,2024-11-22,Lassi,Packaging Issue,4.3,No,,8.1,Low,High,
CMP027707,2024-12-05,Curd,Taste Issue,4.8,No,,20.5,Medium,Medium,
CMP027708,2025-07-23,Curd,Spoiled Products,3.4,Yes,1.0,12.5,Low,Low,3.5
CMP027709,2025-02-15,Paneer,Spoiled Products,4.2,Yes,1.0,6.3,Medium,Low,3.4
CMP027710,2025-06-24,Ghee,Spoiled Products,1.7,Yes,2.0,23.2,Low,Low,4.6
CMP027711,2024-12-30,Lassi,Taste Issue,4.3,No,,22.1,Low,Low,
CMP027712,2025-01-17,Paneer,Bad Smell,1.7,No,,4.5,Low,Medium,
CMP027713,2025-03-29,Lassi,Taste Issue,4.7,No,,17.3,Medium,Low,
CMP027714,2025-01-11,Paneer,Late Delivery,2.8,No,,8.5,Medium,Low,
CMP027715,2024-09-03,Lassi,Bad Smell,1.1,Yes,5.0,6.8,Medium,Low,4.0
CMP027716,2025-07-27,Ghee,Spoiled Products,3.5,Yes,3.0,11.0,Medium,Low,4.8
CMP027717,2025-07-30,Ghee,Late Delivery,1.4,No,,5.4,Low,Medium,
CMP027718,2024-08-27,Ghee,Bad Smell,1.1,No,,6.8,Low,High,
CMP027719,2025-04-01,Paneer,Packaging Issue,4.5,No,,17.8,Medium,Medium,
CMP027720,2025-05-23,Milk,Bad Smell,2.8,No,,9.0,High,Low,
CMP027721,2024-08-09,Lassi,Bad Smell,2.0,Yes,0.0,18.6,Low,Low,3.6
CMP027722,2025-01-23,Ghee,Late Delivery,1.9,Yes,6.0,7.5,Low,Low,4.8
CMP027723,2025-02-19,Paneer,Late Delivery,1.2,Yes,2.0,16.2,High,Low,5.0
CMP027724,2025-04-06,Lassi,Late Delivery,1.2,Yes,3.0,14.5,Medium,Medium,4.4
CMP027725,2024-11-24,Ghee,Packaging Issue,1.3,No,,5.4,Low,Medium,
CMP027726,2025-04-17,Curd,Taste Issue,1.6,No,,14.8,Low,Medium,
CMP027727,2025-06-19,Curd,Packaging Issue,2.2,No,,16.6,Low,High,
CMP027728,2025-03-13,Curd,Late Delivery,1.7,No,,4.1,Low,Low,
CMP027729,2025-06-14,Milk,Packaging Issue,1.5,Yes,3.0,5.0,Low,Low,4.3
CMP027730,2025-06-20,Paneer,Bad Smell,4.2,No,,4.7,Low,Low,
CMP027731,2025-05-24,Ghee,Packaging Issue,2.0,No,,10.2,Medium,Medium,
CMP027732,2024-08-23,Lassi,Packaging Issue,1.5,Yes,2.0,12.5,Medium,Low,4.0
CMP027733,2025-04-19,Curd,Late Delivery,4.1,No,,17.1,Low,Low,
CMP027734,2025-08-01,Curd,Bad Smell,4.4,No,,10.5,High,Medium,
CMP027735,2025-07-15,Ghee,Taste Issue,1.0,No,,11.7,Low,Low,
CMP027736,2025-03-09,Curd,Bad Smell,3.4,Yes,4.0,23.7,Low,Low,4.1
CMP027737,2024-09-02,Milk,Packaging Issue,4.5,Yes,1.0,13.9,Medium,Low,3.2
CMP027738,2025-05-07,Curd,Bad Smell,2.4,No,,22.4,Low,Medium,
CMP027739,2025-01-07,Lassi,Packaging Issue,1.7,No,,10.1,Medium,Low,
CMP027740,2025-07-05,Ghee,Bad Smell,4.6,No,,20.2,High,Low,
CMP027741,2025-02-10,Curd,Packaging Issue,2.6,No,,9.7,Low,Low,
CMP027742,2025-06-26,Lassi,Spoiled Products,4.4,No,,10.6,Low,Medium,
CMP027743,2025-01-30,Curd,Bad Smell,4.7,No,,22.0,Low,Medium,
CMP027744,2025-01-14,Curd,Late Delivery,3.3,No,,17.5,Medium,Low,
CMP027745,2024-09-16,Lassi,Bad Smell,2.3,Yes,2.0,10.7,Low,Low,3.7
CMP027746,2025-01-30,Paneer,Late Delivery,1.7,Yes,1.0,17.1,Low,High,4.4
CMP027747,2024-09-15,Curd,Packaging Issue,2.2,Yes,1.0,15.8,Low,Low,3.9
CMP027748,2025-05-26,Ghee,Bad Smell,4.9,Yes,7.0,9.8,Low,High,5.0
CMP027749,2025-07-31,Lassi,Spoiled Products,3.4,No,,19.9,Low,Low,
CMP027750,2024-08-08,Lassi,Taste Issue,3.1,Yes,5.0,20.6,Medium,Low,3.1
CMP027751,2025-03-21,Paneer,Spoiled Products,3.1,Yes,5.0,9.7,Low,Low,3.3
CMP027752,2025-05-29,Ghee,Taste Issue,2.6,Yes,2.0,9.8,Low,Medium,3.1
CMP027753,2024-12-19,Paneer,Late Delivery,4.7,Yes,6.0,6.7,Medium,Low,4.9
CMP027754,2025-01-07,Paneer,Late Delivery,3.8,No,,4.6,Low,Low,
CMP027755,2024-11-04,Curd,Late Delivery,3.9,No,,17.7,Low,High,
CMP027756,2025-01-09,Lassi,Bad Smell,1.7,Yes,5.0,8.3,Low,Low,3.4
CMP027757,2024-09-24,Paneer,Late Delivery,3.4,No,,20.4,Medium,Medium,
CMP027758,2025-02-16,Curd,Late Delivery,2.7,No,,11.4,Medium,Medium,
CMP027759,2025-03-28,Curd,Bad Smell,2.8,Yes,3.0,17.8,Low,Low,4.8
CMP027760,2025-07-16,Milk,Taste Issue,4.8,No,,15.5,Low,Low,
CMP027761,2025-07-17,Curd,Spoiled Products,3.5,Yes,1.0,7.1,Low,Low,4.4
CMP027762,2025-06-29,Ghee,Bad Smell,3.5,Yes,4.0,6.3,Low,Low,3.9
CMP027763,2024-10-01,Milk,Bad Smell,3.1,Yes,0.0,17.5,Low,Low,4.8
CMP027764,2025-05-26,Lassi,Late Delivery,3.5,No,,11.6,Low,Low,
CMP027765,2024-09-04,Paneer,Late Delivery,3.1,Yes,3.0,22.3,Medium,Low,4.7
CMP027766,2024-09-02,Curd,Packaging Issue,4.1,No,,13.3,High,Low,
CMP027767,2025-02-09,Ghee,Spoiled Products,3.8,Yes,2.0,19.8,Low,Low,4.7
CMP027768,2025-04-09,Milk,Spoiled Products,3.2,No,,15.7,Low,Low,
CMP027769,2025-03-23,Lassi,Packaging Issue,3.7,No,,17.8,Low,Low,
CMP027770,2024-08-06,Lassi,Bad Smell,1.6,No,,23.6,Low,Low,
CMP027771,2025-05-29,Ghee,Packaging Issue,2.7,Yes,3.0,23.9,Medium,High,3.6
CMP027772,2024-10-02,Lassi,Taste Issue,4.2,Yes,2.0,20.2,Low,Medium,4.5
CMP027773,2025-07-26,Lassi,Packaging Issue,4.6,Yes,1.0,10.8,Medium,High,4.8
CMP027774,2025-02-11,Paneer,Bad Smell,3.0,No,,12.2,Medium,Low,
CMP027775,2025-04-08,Lassi,Spoiled Products,2.2,No,,23.3,Low,Low,
CMP027776,2024-12-12,Ghee,Taste Issue,2.2,No,,13.6,Low,Low,
CMP027777,2025-02-11,Paneer,Spoiled Products,1.1,Yes,7.0,10.4,Low,High,4.9
CMP027778,2024-10-12,Milk,Taste Issue,4.3,Yes,6.0,15.3,Medium,Low,4.0
CMP027779,2025-02-26,Milk,Spoiled Products,2.2,Yes,0.0,14.6,Low,Medium,4.5
CMP027780,2024-09-20,Milk,Late Delivery,3.0,Yes,5.0,23.4,Low,Low,4.8
CMP027781,2025-04-07,Milk,Taste Issue,1.5,No,,5.8,Low,Medium,
CMP027782,2024-11-29,Curd,Late Delivery,4.2,No,,4.7,High,Low,
CMP027783,2025-06-15,Milk,Taste Issue,4.8,Yes,0.0,23.5,High,Low,4.5
CMP027784,2024-10-02,Ghee,Packaging Issue,4.8,Yes,6.0,4.5,Medium,Low,3.8
CMP027785,2024-12-24,Ghee,Spoiled Products,2.2,No,,12.9,Medium,Medium,
CMP027786,2024-10-01,Curd,Late Delivery,2.4,No,,6.0,Low,Low,
CMP027787,2025-08-01,Milk,Spoiled Products,2.1,No,,19.0,Low,High,
CMP027788,2025-07-25,Milk,Packaging Issue,4.0,No,,16.4,Low,Medium,
CMP027789,2024-11-06,Milk,Taste Issue,4.4,Yes,7.0,15.9,Low,Low,4.4
CMP027790,2024-12-19,Paneer,Late Delivery,2.7,Yes,0.0,12.3,Low,High,4.9
CMP027791,2025-03-10,Curd,Packaging Issue,1.3,No,,12.6,Low,Medium,
CMP027792,2025-03-09,Paneer,Late Delivery,3.1,No,,4.9,Low,Medium,
CMP027793,2024-10-12,Lassi,Late Delivery,3.1,No,,12.2,Low,Low,
CMP027794,2024-08-17,Ghee,Spoiled Products,2.0,Yes,0.0,11.1,Low,Low,4.4
CMP027795,2025-05-19,Ghee,Packaging Issue,2.2,No,,4.8,Medium,Low,
CMP027796,2025-06-27,Paneer,Bad Smell,3.1,No,,18.8,Medium,Medium,
CMP027797,2025-01-06,Ghee,Packaging Issue,2.9,No,,6.7,Low,Low,
CMP027798,2024-09-05,Lassi,Bad Smell,2.8,Yes,7.0,17.0,Medium,Low,3.7
CMP027799,2025-03-28,Ghee,Late Delivery,4.4,Yes,5.0,23.0,High,Medium,4.4
CMP027800,2024-12-24,Curd,Packaging Issue,1.1,Yes,1.0,16.3,High,Medium,3.9
CMP027801,2024-08-21,Ghee,Bad Smell,3.6,No,,12.0,Low,Low,
CMP027802,2025-02-15,Lassi,Spoiled Products,3.0,No,,14.2,Low,Low,
CMP027803,2024-11-27,Ghee,Bad Smell,2.0,No,,7.5,Medium,Low,
CMP027804,2025-05-27,Paneer,Packaging Issue,1.1,No,,16.5,Low,Low,
CMP027805,2024-09-23,Ghee,Packaging Issue,1.6,No,,9.7,Low,Low,
CMP027806,2025-04-28,Curd,Spoiled Products,3.4,No,,9.9,Low,High,
CMP027807,2024-08-14,Paneer,Taste Issue,4.3,No,,5.5,Low,Medium,
CMP027808,2025-03-17,Lassi,Bad Smell,4.5,Yes,6.0,20.5,Medium,Low,4.3
CMP027809,2025-07-16,Milk,Packaging Issue,3.8,No,,10.0,Low,Medium,
CMP027810,2024-11-01,Ghee,Packaging Issue,3.8,No,,17.4,Medium,High,
CMP027811,2025-06-10,Ghee,Bad Smell,2.5,No,,19.5,Low,Medium,
CMP027812,2024-08-07,Paneer,Packaging Issue,3.8,Yes,5.0,23.0,Low,Low,4.1
CMP027813,2025-05-08,Ghee,Spoiled Products,4.1,Yes,6.0,13.6,Medium,Low,3.4
CMP027814,2025-04-15,Milk,Late Delivery,2.1,No,,10.0,Low,Low,
CMP027815,2025-07-03,Paneer,Packaging Issue,1.6,No,,14.1,Medium,Low,
CMP027816,2024-08-14,Ghee,Spoiled Products,1.9,No,,12.8,Low,Low,
CMP027817,2025-07-20,Lassi,Spoiled Products,1.9,Yes,5.0,14.6,Low,Medium,3.0
CMP027818,2025-03-06,Curd,Taste Issue,2.2,No,,13.1,Low,High,
CMP027819,2025-04-21,Curd,Taste Issue,3.5,No,,14.3,Low,Low,
CMP027820,2025-02-03,Milk,Bad Smell,1.8,No,,18.3,Low,Medium,
CMP027821,2024-12-22,Curd,Spoiled Products,2.9,No,,11.1,Low,Low,
CMP027822,2024-10-10,Ghee,Packaging Issue,1.9,Yes,6.0,23.0,Low,Low,3.7
CMP027823,2025-03-09,Milk,Late Delivery,4.9,No,,16.0,High,Low,
CMP027824,2025-05-04,Lassi,Bad Smell,3.1,No,,18.0,Low,Low,
CMP027825,2025-05-20,Paneer,Taste Issue,1.1,No,,19.5,High,Low,
CMP027826,2024-11-22,Paneer,Taste Issue,1.6,Yes,0.0,18.3,Medium,Medium,4.5
CMP027827,2024-09-17,Curd,Packaging Issue,3.6,No,,16.3,Low,Medium,
CMP027828,2025-05-13,Ghee,Taste Issue,5.0,No,,15.2,Low,Medium,
CMP027829,2024-10-22,Curd,Late Delivery,1.5,Yes,6.0,10.8,Low,Medium,4.3
CMP027830,2025-06-22,Paneer,Late Delivery,4.3,Yes,1.0,6.5,Low,Low,3.9
CMP027831,2025-01-13,Paneer,Spoiled Products,1.7,Yes,3.0,19.9,Low,Low,3.4
CMP027832,2025-02-09,Curd,Spoiled Products,4.8,Yes,1.0,17.8,Medium,Low,3.1
CMP027833,2025-03-24,Paneer,Spoiled Products,3.1,Yes,3.0,21.1,High,Low,4.7
CMP027834,2024-11-10,Milk,Bad Smell,2.3,No,,23.9,Low,Low,
CMP027835,2025-06-16,Ghee,Late Delivery,1.8,No,,7.5,Medium,Medium,
CMP027836,2024-09-01,Paneer,Packaging Issue,3.1,No,,5.2,Low,Low,
CMP027837,2025-01-26,Ghee,Taste Issue,2.3,No,,7.5,Medium,Low,
CMP027838,2024-11-11,Milk,Taste Issue,1.4,No,,21.6,Low,High,
CMP027839,2024-12-29,Paneer,Taste Issue,2.7,Yes,1.0,17.5,Low,Low,3.1
CMP027840,2024-11-19,Curd,Spoiled Products,3.5,No,,9.1,Low,Medium,
CMP027841,2025-04-23,Ghee,Packaging Issue,2.0,No,,23.6,Medium,Low,
CMP027842,2024-11-12,Lassi,Packaging Issue,1.2,Yes,4.0,5.7,Low,Medium,4.1
CMP027843,2025-05-02,Ghee,Bad Smell,2.8,No,,7.9,Low,Low,
CMP027844,2025-04-29,Curd,Bad Smell,2.0,No,,9.4,Low,Low,
CMP027845,2025-07-12,Ghee,Spoiled Products,4.7,Yes,6.0,13.4,Low,Medium,3.1
CMP027846,2025-07-18,Lassi,Packaging Issue,1.7,Yes,1.0,23.2,Low,Medium,4.0
CMP027847,2024-08-22,Paneer,Spoiled Products,3.8,No,,13.3,Low,Medium,
CMP027848,2025-02-13,Ghee,Taste Issue,3.6,No,,18.4,High,Medium,
CMP027849,2025-05-29,Curd,Bad Smell,3.4,Yes,3.0,14.3,Low,Medium,4.2
CMP027850,2024-10-06,Lassi,Bad Smell,1.0,Yes,2.0,23.5,Low,Low,4.5
CMP027851,2025-02-18,Ghee,Bad Smell,2.5,Yes,5.0,5.2,Low,Low,4.1
CMP027852,2025-05-27,Lassi,Late Delivery,4.6,Yes,0.0,8.1,Medium,Medium,3.6
CMP027853,2024-11-08,Milk,Taste Issue,3.8,No,,8.0,Low,Low,
CMP027854,2025-03-15,Lassi,Spoiled Products,3.8,No,,10.1,Low,Medium,
CMP027855,2025-05-21,Lassi,Late Delivery,2.2,Yes,2.0,22.9,Medium,Low,4.0
CMP027856,2024-11-16,Ghee,Spoiled Products,4.3,No,,12.2,Low,Medium,
CMP027857,2024-08-13,Paneer,Taste Issue,1.8,No,,10.9,Low,Low,
CMP027858,2025-06-26,Lassi,Spoiled Products,2.6,Yes,7.0,15.9,Medium,Low,4.7
CMP027859,2025-03-05,Lassi,Late Delivery,3.1,Yes,0.0,8.5,High,Medium,4.9
CMP027860,2025-01-22,Milk,Packaging Issue,2.4,Yes,4.0,14.7,Low,Low,3.0
CMP027861,2025-05-04,Curd,Packaging Issue,4.5,Yes,1.0,21.2,Medium,High,4.1
CMP027862,2024-08-12,Curd,Spoiled Products,3.4,Yes,6.0,6.4,Low,Medium,4.5
CMP027863,2025-07-14,Lassi,Spoiled Products,1.7,No,,9.6,High,Low,
CMP027864,2025-01-02,Milk,Spoiled Products,3.8,Yes,4.0,14.5,Low,High,4.8
CMP027865,2025-04-12,Paneer,Bad Smell,1.8,No,,13.8,High,Low,
CMP027866,2024-09-26,Curd,Spoiled Products,2.4,No,,7.0,Medium,Low,
CMP027867,2025-05-15,Paneer,Bad Smell,1.1,Yes,6.0,18.7,Low,Low,4.6
CMP027868,2025-03-31,Ghee,Bad Smell,2.0,No,,13.9,Medium,Low,
CMP027869,2024-12-16,Paneer,Late Delivery,4.2,No,,11.1,High,Low,
CMP027870,2025-01-06,Ghee,Bad Smell,1.3,Yes,6.0,6.2,Low,Low,3.2
CMP027871,2025-05-19,Ghee,Spoiled Products,3.7,Yes,3.0,17.6,High,Low,3.9
CMP027872,2024-10-17,Curd,Spoiled Products,5.0,No,,7.0,Low,Low,
CMP027873,2024-08-29,Paneer,Spoiled Products,1.9,No,,5.2,Low,Medium,
CMP027874,2025-02-14,Paneer,Taste Issue,3.5,Yes,0.0,8.9,Low,Medium,3.8
CMP027875,2024-11-04,Paneer,Spoiled Products,2.9,No,,22.7,Low,Low,
CMP027876,2025-07-10,Paneer,Bad Smell,3.5,No,,23.5,Low,Medium,
CMP027877,2024-10-27,Paneer,Packaging Issue,2.2,No,,22.3,Low,Low,
CMP027878,2025-04-07,Curd,Taste Issue,2.1,No,,7.5,Medium,Medium,
CMP027879,2025-03-15,Milk,Bad Smell,2.5,Yes,5.0,11.0,Medium,Medium,5.0
CMP027880,2024-10-15,Milk,Bad Smell,2.0,Yes,7.0,7.7,High,Medium,4.0
CMP027881,2025-01-17,Curd,Spoiled Products,3.9,No,,22.5,Low,Medium,
CMP027882,2025-03-28,Curd,Late Delivery,1.7,Yes,7.0,12.7,Low,Low,3.9
CMP027883,2025-03-14,Milk,Taste Issue,4.5,No,,11.2,Medium,Medium,
CMP027884,2025-04-18,Milk,Spoiled Products,2.6,Yes,5.0,20.8,Medium,Low,3.4
CMP027885,2025-01-14,Milk,Taste Issue,4.9,Yes,6.0,16.5,Low,Low,3.6
CMP027886,2025-06-08,Lassi,Spoiled Products,2.9,Yes,4.0,21.7,Medium,Low,4.1
CMP027887,2024-09-06,Milk,Packaging Issue,4.3,Yes,1.0,5.8,Low,Medium,4.6
CMP027888,2025-04-11,Curd,Bad Smell,2.8,Yes,0.0,7.3,Medium,Low,4.1
CMP027889,2024-09-17,Curd,Packaging Issue,2.1,No,,22.7,Low,Medium,
CMP027890,2025-02-26,Milk,Spoiled Products,2.4,Yes,5.0,8.3,Low,Low,4.2
CMP027891,2025-04-22,Curd,Bad Smell,4.1,No,,8.2,Low,High,
CMP027892,2025-03-29,Ghee,Packaging Issue,2.7,No,,12.9,Low,High,
CMP027893,2025-06-12,Paneer,Late Delivery,2.1,No,,18.7,Medium,High,
CMP027894,2025-05-10,Milk,Packaging Issue,2.3,Yes,3.0,13.5,Low,Medium,4.2
CMP027895,2024-09-22,Ghee,Spoiled Products,1.3,Yes,6.0,9.9,Low,Low,4.0
CMP027896,2024-09-24,Ghee,Late Delivery,1.1,No,,15.2,Medium,Low,
CMP027897,2024-12-27,Paneer,Bad Smell,1.7,No,,8.3,Low,Low,
CMP027898,2024-10-28,Ghee,Spoiled Products,4.3,Yes,1.0,9.7,High,Medium,4.6
CMP027899,2024-09-26,Lassi,Spoiled Products,4.1,Yes,1.0,19.2,Low,High,4.2
CMP027900,2025-04-11,Lassi,Taste Issue,3.2,Yes,7.0,14.3,Medium,Low,4.1
CMP027901,2025-07-03,Curd,Bad Smell,3.7,No,,8.7,Low,Medium,
CMP027902,2024-12-21,Curd,Packaging Issue,2.4,No,,22.2,Low,Medium,
CMP027903,2025-04-08,Lassi,Packaging Issue,1.5,Yes,3.0,10.2,Medium,Low,3.4
CMP027904,2025-04-30,Milk,Spoiled Products,1.2,No,,4.1,Medium,Low,
CMP027905,2025-04-10,Milk,Taste Issue,2.4,No,,17.5,Low,Low,
